GeneSymbol,SMILES,ChemicalName,Interaction,InteractionActions,Total Molweight,Molweight,Monoisotopic Mass,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Shape Index,Molecular Flexibility,Molecular Complexity,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,Prediccion
FOS,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of FOS mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
RPS27A,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of RPS27A mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
UBA52,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of UBA52 mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
UBB,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of UBB mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
H2AC6,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in decreased expression of H2AC6 mRNA,decreases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
MAPK8,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of MAPK8 mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
CEBPB,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of CEBPB mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
UBE2D1,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in increased expression of UBE2D1 mRNA,increases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
H1-4,CC1CCC2(C(CCCO2)C)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O,dinophysistoxin 1,dinophysistoxin 1 results in decreased expression of H1-4 mRNA,decreases^expression,819.038,819.038,818.481645,3.9681,-6.982,13,5,595.3,0.24952,182.83,-3.0608,none,none,none,none,0.5,0.54782,1.0215,1,58,13,0,13,18,10,7,0,50,7,0,7,6,7,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1
CDK1,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the phosphorylation of CDK1 protein,affects^phosphorylation,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK1,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the reaction [Cisplatin affects the phosphorylation of CDK1 protein],affects^phosphorylation|affects^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK2 protein],decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in decreased expression of CDK2 protein,decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK2 protein]],affects^reaction|decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNA2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the reaction [Cisplatin results in decreased expression of CCNA2 protein],affects^reaction|decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNA2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in decreased expression of CCNA2 protein,decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNA2,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid affects the reaction [Cisplatin results in decreased expression of CCNA2 protein]],affects^reaction|decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK4,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK4 protein],decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK4,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in decreased expression of CDK4 protein,decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDK4,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK4 protein]],affects^reaction|decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the expression of CDKN1A protein,affects^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the reaction [Cisplatin affects the expression of CDKN1A protein],affects^expression|affects^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid promotes the reaction [Cisplatin results in increased expression of CDKN1A mRNA],increases^expression|increases^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in increased expression of CDKN1A mRNA,increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid affects the reaction [Cisplatin results in decreased expression of CCNA2 protein]],affects^reaction|decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [[acetyl-11-ketoboswellic acid co-treated with Cisplatin] results in increased expression of BAX protein],affects^cotreatment|affects^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [[acetyl-11-ketoboswellic acid co-treated with Cisplatin] results in increased expression of SQSTM1 protein],affects^cotreatment|affects^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK2 protein]],affects^reaction|decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1A,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,CDKN1A protein affects the reaction [acetyl-11-ketoboswellic acid inhibits the reaction [Cisplatin results in increased expression of CDK4 protein]],affects^reaction|decreases^reaction|increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1B,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the expression of CDKN1B protein,affects^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1B,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid affects the reaction [Cisplatin affects the expression of CDKN1B protein],affects^expression|affects^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1B,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid promotes the reaction [Cisplatin results in increased expression of CDKN1B mRNA],increases^expression|increases^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CDKN1B,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in increased expression of CDKN1B mRNA,increases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
MAPK3,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,[acetyl-11-ketoboswellic acid co-treated with Arsenic Trioxide] results in decreased phosphorylation of MAPK3 protein,affects^cotreatment|decreases^phosphorylation,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNE1,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid promotes the reaction [Cisplatin results in decreased expression of CCNE1 protein],decreases^expression|increases^reaction,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNE1,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,acetyl-11-ketoboswellic acid results in decreased expression of CCNE1 protein,decreases^expression,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
MAPK1,CC1CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C(=O)O)OC(=O)C)C)C)C2C1C)C)C,acetyl-11-ketoboswellic acid,[acetyl-11-ketoboswellic acid co-treated with Arsenic Trioxide] results in decreased phosphorylation of MAPK1 protein,affects^cotreatment|decreases^phosphorylation,512.728,512.728,512.350175,5.7783,-6.173,5,1,375.52,0.16569,80.67,-1.7193,none,none,none,none,0.40541,0.37812,0.98567,1,37,5,0,5,11,3,5,0,29,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
IL6,CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O,madecassoside,madecassoside inhibits the reaction [Cisplatin results in increased expression of IL6 mRNA],decreases^reaction|increases^expression,975.127,975.127,974.50865,-1.2134,-4.413,20,13,653.48,0.37238,335.44,-12.838,none,none,none,none,0.41176,0.52462,1.0762,1,68,20,0,20,28,10,8,0,64,8,5,3,7,8,0,4,5,0,3,3,0,0,0,0,0,0,0,0,1
CCNB1,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of CCNB1 mRNA,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNA2,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of CCNA2 mRNA,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CCNA2,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of CCNA2 protein,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
UBB,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in increased expression of UBB mRNA,increases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
UBB,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in increased expression of UBB protein,increases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
RELA,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of and affects the localization of RELA protein,affects^localization|decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
RELA,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of RELA mRNA,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CEBPB,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in increased expression of CEBPB mRNA,increases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CHEK1,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of CHEK1 mRNA,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
CHEK1,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of CHEK1 protein,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
UBE2C,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,corosolic acid,corosolic acid results in decreased expression of UBE2C mRNA,decreases^expression,472.707,472.707,472.35526,5.15,-5.712,4,3,342.96,0.15261,77.76,-3.8931,none,none,none,none,0.38235,0.3762,0.97995,1,34,4,0,4,11,1,5,0,30,5,5,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,1,1
